Name,Description,styleUrl,NameEN,Power,ChargeCoreDescription,Address,Latitude,Longitude,Provider,Coordinates
ปตท บจ.ปฐมวิวัฒน์ 2018,Name-EN: PTT Pathomwiwat 2018<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 32/3 ม.2 ต.เจดีย์หัก อ.เมืองราชบุรี จ.ราชบุรี 70000<br>Latitude: 13.544778<br>Longitude: 99.804667<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Pathomwiwat 2018,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),32/3 ม.2 ต.เจดีย์หัก อ.เมืองราชบุรี จ.ราชบุรี 70000,13.544778,99.804667,PTT,"
            99.804667,13.544778,0
          "
ปตท สิชล,Name-EN: PTT Sichon<br>Power: 120 kW<br>Description: ChargeCore NKR-ADC: 2x CCS2 (1000V 200A)<br>Address: 40 ม.9 ต.สิชล อ.สิชล นครศรีธรรมราช 80120<br>Latitude: 9.003393696<br>Longitude: 99.8816567<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Sichon,120 kW,ChargeCore NKR-ADC: 2x CCS2 (1000V 200A),40 ม.9 ต.สิชล อ.สิชล นครศรีธรรมราช 80120,9.003393696,99.8816567,PTT,"
            99.8816567,9.003393696,0
          "
ปตท บจ.พงษ์กิต  2 (หัวทะเล),"Name-EN: PTT Pongkit Co., Ltd. Branch 2 (Hua Talay)<br>Power: 120 kW<br>Description: ChargeCore NKR-ADC: 2x CCS2, Type 2 (1000V 200A)<br>Address: สาขา 2 133 ม.1 ถ.ราชสีมา-โชคชัย ต.หนองบัวศาลา อ.เมืองนครราชสีมา นครราชสีมา 30000<br>Latitude: 14.9389399815351<br>Longitude: 102.132905062155<br>Provider: PTT",#icon-1899-DB4436-labelson,"PTT Pongkit Co., Ltd. Branch 2 (Hua Talay)",120 kW,"ChargeCore NKR-ADC: 2x CCS2, Type 2 (1000V 200A)",สาขา 2 133 ม.1 ถ.ราชสีมา-โชคชัย ต.หนองบัวศาลา อ.เมืองนครราชสีมา นครราชสีมา 30000,14.9389399815351,102.132905062155,PTT,"
            102.132905062155,14.9389399815351,0
          "
โรบินสัน สไตล์ สมุทรปราการ,"Name-EN: Robinson Lifestyle Samut Prakan<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 789 หมู่ 2 ถนนสุขุมวิท ตำบลท้ายบ้านใหม่ อำเภอเมืองสมุทรปราการ สมุทรปราการ 10280<br>Latitude: 13.5838097086702<br>Longitude: 100.609540438793<br>Provider: PTT",#icon-1899-DB4436-labelson,Robinson Lifestyle Samut Prakan,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",789 หมู่ 2 ถนนสุขุมวิท ตำบลท้ายบ้านใหม่ อำเภอเมืองสมุทรปราการ สมุทรปราการ 10280,13.5838097086702,100.609540438793,PTT,"
            100.609540438793,13.5838097086702,0
          "
ปตท กนิษฐาพาณิชย์,Name-EN: PTT NGV Station Kanittha Panich<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 160/6 หมู่ที่ 2 ต.สวนใหญ่ อ.เมืองนนทบุรี จ.นนทบุรี 11000<br>Latitude: 13.8503351<br>Longitude: 100.4906831<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT NGV Station Kanittha Panich,120 kW,"ChargeCore CCSx2: 2x CCS2 (1000V 200A)
ChargeCore CCSx2: 2x CCS2 (1000V 200A)",160/6 หมู่ที่ 2 ต.สวนใหญ่ อ.เมืองนนทบุรี จ.นนทบุรี 11000,13.8503351,100.4906831,PTT,"
            100.4906831,13.8503351,0
          "
ปตท บจ.พงษ์กิต  7 (บายพาส),Name-EN: PTT Pongkit Branch 7 (Bypass)<br>Power: 120 kW<br>Description: ChargeCore NKR-ADC: 2x CCS2 (1000V 200A)<br>Address: สาขา 7 325 ม.1 ต.ปรุใหญ่ อ.เมืองนครราชสีมา นครราชสีมา 30000<br>Latitude: 14.98612444<br>Longitude: 102.0521814<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Pongkit Branch 7 (Bypass),120 kW,ChargeCore NKR-ADC: 2x CCS2 (1000V 200A),สาขา 7 325 ม.1 ต.ปรุใหญ่ อ.เมืองนครราชสีมา นครราชสีมา 30000,14.98612444,102.0521814,PTT,"
            102.0521814,14.98612444,0
          "
สเตจ ฟายด์ เดอะ เรียล ยู,"Name-EN: Stage Find The Real U<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 95 ซอยโยธินพัฒนา 11 แยก 7 แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240<br>Latitude: 13.8058387133648<br>Longitude: 100.624720496889<br>Provider: PTT",#icon-1899-DB4436-labelson,Stage Find The Real U,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",95 ซอยโยธินพัฒนา 11 แยก 7 แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240,13.8058387133648,100.624720496889,PTT,"
            100.624720496889,13.8058387133648,0
          "
โรงพยาบาลปิยะเวท,"Name-EN: Piyavate Hospital<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 998 ถนนริมคลองสามเสน (พระราม 9) แขวงบางกะปิ เขตห้วยขวาง กรุงเทพมหานคร 10310<br>Latitude: 13.7535593509643<br>Longitude: 100.580170527204<br>Provider: PTT",#icon-1899-DB4436-labelson,Piyavate Hospital,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",998 ถนนริมคลองสามเสน (พระราม 9) แขวงบางกะปิ เขตห้วยขวาง กรุงเทพมหานคร 10310,13.7535593509643,100.580170527204,PTT,"
            100.580170527204,13.7535593509643,0
          "
ปตท ราษฎร์บูรณะ ขาออก,Name-EN: PTT Rat Burana (OB)<br>Power: 120 kW<br>Description: ChargeCore NKR-ADC: 2x CCS2 (1000V 200A)<br>IOCharger IOCAW05C 7kW: Type 2<br>Address: 193/2 ถ.ราษฎร์บูรณะ แขวงบางปะกอก เขตราษฎร์บูรณะ กรุงเทพมหานคร 10140<br>Latitude: 13.683377<br>Longitude: 100.499078<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Rat Burana (OB),120 kW,"ChargeCore NKR-ADC: 2x CCS2 (1000V 200A)
IOCharger IOCAW05C 7kW: Type 2",193/2 ถ.ราษฎร์บูรณะ แขวงบางปะกอก เขตราษฎร์บูรณะ กรุงเทพมหานคร 10140,13.683377,100.499078,PTT,"
            100.499078,13.683377,0
          "
ปตท หจก.วีรชัยหล่มสักเซอร์วิส,Name-EN: PTT Werachai Lomsak Service<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2 (1000V 200A)<br>Address: 239/102 ม.1 ต.ชอนไพร อ.เมืองเพชรบูรณ์ เพชรบูรณ์ 67000<br>Latitude: 16.3870526<br>Longitude: 101.1268843<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Werachai Lomsak Service,120 kW,ChargeCore NKR: 2x CCS2 (1000V 200A),239/102 ม.1 ต.ชอนไพร อ.เมืองเพชรบูรณ์ เพชรบูรณ์ 67000,16.3870526,101.1268843,PTT,"
            101.1268843,16.3870526,0
          "
ปตท แอลพีจี บจก.ทรัพย์นิรันดร์ ปิโตรเลียม,"Name-EN: LPG Auto Station Subnirun Petroleum Co., Ltd<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 459 หมู่ 2 ตำบลหนองดินแดง อำเภอเมืองนครปฐม นครปฐม 73000<br>Latitude: 13.799014807627156<br>Longitude: 99.98365500614706<br>Provider: PTT",#icon-1899-DB4436-labelson,"LPG Auto Station Subnirun Petroleum Co., Ltd",120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",459 หมู่ 2 ตำบลหนองดินแดง อำเภอเมืองนครปฐม นครปฐม 73000,13.799014807627156,99.98365500614706,PTT,"
            99.9836550061471,13.7990148076272,0
          "
ปตท บจ.เลิศประเสริฐ ออยล์,"Name-EN: PTT Lertprasert Oil<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 899 ม.2 ทล.344 ต.หนองใหญ่ อ.หนองใหญ่ จ.ชลบุรี 20190<br>Latitude: 13.13134<br>Longitude: 101.35407<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Lertprasert Oil,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",899 ม.2 ทล.344 ต.หนองใหญ่ อ.หนองใหญ่ จ.ชลบุรี 20190,13.13134,101.35407,PTT,"
            101.35407,13.13134,0
          "
ปตท พัฒนาการ ขาเข้า,"Name-EN: PTT Phatthanakan (IB)<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 2992 ถนนพัฒนาการ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพมหานคร 10250<br>Latitude: 13.7315979495182<br>Longitude: 100.650240450337<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Phatthanakan (IB),120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",2992 ถนนพัฒนาการ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพมหานคร 10250,13.7315979495182,100.650240450337,PTT,"
            100.650240450337,13.7315979495182,0
          "
ปตท บจ.เมเจอร์ออยล์ แหลมฉบัง,Name-EN: PTT Major Oil Laem Chabang<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2 (1000V 200A)<br>Address: 114 ม.6 บางละมุง บางละมุง ชลบุรี 20150<br>Latitude: 13.0672421<br>Longitude: 100.9329374<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Major Oil Laem Chabang,120 kW,ChargeCore NKR: 2x CCS2 (1000V 200A),114 ม.6 บางละมุง บางละมุง ชลบุรี 20150,13.0672421,100.9329374,PTT,"
            100.9329374,13.0672421,0
          "
ปตท บจ.สิขรีปิโตรเลียม,"Name-EN: PTT Sikaree Petroleum<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 110 ถ.ร่มเกล้า แขวงคลองสามประเวศ เขตลาดกระบัง จังหวัดกรุงเทพมหานคร 10520<br>Latitude: 13.749169591102735<br>Longitude: 100.74597674428473<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Sikaree Petroleum,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",110 ถ.ร่มเกล้า แขวงคลองสามประเวศ เขตลาดกระบัง จังหวัดกรุงเทพมหานคร 10520,13.749169591102735,100.74597674428473,PTT,"
            100.745976744285,13.7491695911027,0
          "
ปตท บจ.ปทุมพฤกษรักษ์,Name-EN: PTT Pathumpruekrak<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2 (1000V 200A)<br>Address: 36/54 ม.5 ต.พลูตาหลวง อ.สัตหีบ จ.ชลบุรี 20180<br>Latitude: 12.729192575866215<br>Longitude: 100.98336095975486<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Pathumpruekrak,120 kW,ChargeCore NKR: 2x CCS2 (1000V 200A),36/54 ม.5 ต.พลูตาหลวง อ.สัตหีบ จ.ชลบุรี 20180,12.729192575866215,100.98336095975486,PTT,"
            100.983360959755,12.7291925758662,0
          "
ปตท หจก.เอส เอ็น เค ปิโตรเลียม,Name-EN: PTT SNK Petroleum<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 159 ม.6 ต.หลุบ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ 46000<br>Latitude: 16.393779<br>Longitude: 103.536069<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT SNK Petroleum,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),159 ม.6 ต.หลุบ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ 46000,16.393779,103.536069,PTT,"
            103.536069,16.393779,0
          "
ปตท บจ. พี ที เพชรธนวรรณ,Name-EN: PTT PT Phetthanawan<br>Power: 120 kW<br>Description: StarCharge Jupiter120: 2x CCS2 (1000V 200A)<br>Address: 36 ม.1 ต.คลองข่อย อ.ปากเกร็ด จ.นนทบุรี 11120<br>Latitude: 13.953838<br>Longitude: 100.474483<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT PT Phetthanawan,120 kW,StarCharge Jupiter120: 2x CCS2 (1000V 200A),36 ม.1 ต.คลองข่อย อ.ปากเกร็ด จ.นนทบุรี 11120,13.953838,100.474483,PTT,"
            100.474483,13.953838,0
          "
ปตท บจ.ปิโตรเลียมอเวนิว แจ้งวัฒนะ,"Name-EN: PTT Petroleum Avenue Chang Watthana<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 99/114 ถ.แจ้งวัฒนะ แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210<br>Latitude: 13.889133573484106<br>Longitude: 100.57287598499305<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Petroleum Avenue Chang Watthana,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",99/114 ถ.แจ้งวัฒนะ แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210,13.889133573484106,100.57287598499305,PTT,"
            100.572875984993,13.8891335734841,0
          "
อมารี สนามบินดอนเมือง กรุงเทพ,"Name-EN: Amari Don Muang Airport Bangkok<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 333 ถนน เชิดวุฒากาศ แขวง สีกัน เขตดอนเมือง กรุงเทพมหานคร 10210<br>Latitude: 13.9207879274898<br>Longitude: 100.600708498315<br>Provider: PTT",#icon-1899-DB4436-labelson,Amari Don Muang Airport Bangkok,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",333 ถนน เชิดวุฒากาศ แขวง สีกัน เขตดอนเมือง กรุงเทพมหานคร 10210,13.9207879274898,100.600708498315,PTT,"
            100.600708498315,13.9207879274898,0
          "
ปตท บจ.สุขุมเซอร์วิส,"Name-EN: PTT Sukhum Service<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 110 ถ.ขุนลุมประพาส ต.จองคำ อ.เมืองแม่ฮ่องสอน แม่ฮ่องสอน 58000<br>Latitude: 19.29349221<br>Longitude: 97.96430456<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Sukhum Service,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",110 ถ.ขุนลุมประพาส ต.จองคำ อ.เมืองแม่ฮ่องสอน แม่ฮ่องสอน 58000,19.29349221,97.96430456,PTT,"
            97.96430456,19.29349221,0
          "
ปตท บจ.ท่าจีนรุ่งเรืองปิโตรเลียม,Name-EN: PTT Thachin Rungrueang Petroleum<br>Power: 120 kW<br>Description: ChargeCore NKR-ADC: 2x CCS2 (1000V 200A)<br>Address: 88 ม.2 ต.บางกระเจ้า อ.เมืองสมุทรสาคร สมุทรสาคร 74000<br>Latitude: 13.5429844<br>Longitude: 100.2378731<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Thachin Rungrueang Petroleum,120 kW,ChargeCore NKR-ADC: 2x CCS2 (1000V 200A),88 ม.2 ต.บางกระเจ้า อ.เมืองสมุทรสาคร สมุทรสาคร 74000,13.5429844,100.2378731,PTT,"
            100.2378731,13.5429844,0
          "
ปตท สุทธิสาร,Name-EN: PTT Sutthisan<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2 (1000V 200A)<br>Address: 80/7 ถนนสุทธิสารวินิจฉัย แขวงสามเสนนอก เขตห้วยขวาง จังหวัดกรุงเทพมหานคร 10310<br>Latitude: 13.789193830482022<br>Longitude: 100.58661391957406<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Sutthisan,120 kW,ChargeCore NKR: 2x CCS2 (1000V 200A),80/7 ถนนสุทธิสารวินิจฉัย แขวงสามเสนนอก เขตห้วยขวาง จังหวัดกรุงเทพมหานคร 10310,13.789193830482022,100.58661391957406,PTT,"
            100.586613919574,13.789193830482,0
          "
ปตท บจ.ประตูชัยปิโตรเลียม,Name-EN: PTT Pratuchai Petroleum<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 200 ม.7 ต.นิเวศน์ อ.ธวัชบุรี จ.ร้อยเอ็ด 45170 <br>Latitude: 16.055129<br>Longitude: 103.698592<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Pratuchai Petroleum,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),200 ม.7 ต.นิเวศน์ อ.ธวัชบุรี จ.ร้อยเอ็ด 45170 ,16.055129,103.698592,PTT,"
            103.698592,16.055129,0
          "
ปตท บจ.ซุปเปอร์โมเดล เอนเนอจี,Name-EN: PTT Super Model Energy<br>Power: 120 kW<br>Description: StarCharge Jupiter120: 2x CCS2 (1000V 200A)<br>Address: 388 ถนนสายไหม แขวงสายไหม เขตสายไหม กรุงเทพมหานคร 10220<br>Latitude: 13.920985<br>Longitude: 100.660421<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Super Model Energy,120 kW,StarCharge Jupiter120: 2x CCS2 (1000V 200A),388 ถนนสายไหม แขวงสายไหม เขตสายไหม กรุงเทพมหานคร 10220,13.920985,100.660421,PTT,"
            100.660421,13.920985,0
          "
บิ๊กซี สตูล,"Name-EN: BigC Satun<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 959 หมู่ 7 ตำบลคลองขุด อำเภอเมืองสตูล สตูล 91000<br>Latitude: 6.637811<br>Longitude: 100.071191<br>Provider: PTT",#icon-1899-DB4436-labelson,BigC Satun,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",959 หมู่ 7 ตำบลคลองขุด อำเภอเมืองสตูล สตูล 91000,6.637811,100.071191,PTT,"
            100.071191,6.637811,0
          "
ปตท บจ.มาลัยออยล์,"Name-EN: PTT Malai Oil<br>Power: 120 kW<br>Description: StarCharge Jupiter120: 2x CCS2, Type 2 (1000V 200A)<br>Address: 110 ม.9 ต.บางกร่าง อ.เมืองนนทบุรี จ.นนทบุรี 11000<br>Latitude: 13.843021<br>Longitude: 100.465549<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Malai Oil,120 kW,"StarCharge Jupiter120: 2x CCS2, Type 2 (1000V 200A)",110 ม.9 ต.บางกร่าง อ.เมืองนนทบุรี จ.นนทบุรี 11000,13.843021,100.465549,PTT,"
            100.465549,13.843021,0
          "
ปตท ตลาดไท,Name-EN: PTT Talat Thai<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 888/2 ม.11 ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี 12120<br>Latitude: 14.094498<br>Longitude: 100.631072<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Talat Thai,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),888/2 ม.11 ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี 12120,14.094498,100.631072,PTT,"
            100.631072,14.094498,0
          "
ปตท หจก.ฉะเชิงเทราทรายทองบริการ,"Name-EN: PTT Chachoengsao Saithong Service<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 85 หมู่ 2 ถ.ศุขประยูร ต.ดอนทราย อ.บ้านโพธิ์ จ.ฉะเชิงเทรา 24140<br>Latitude: 13.6142786736664<br>Longitude: 101.112677032422<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Chachoengsao Saithong Service,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",85 หมู่ 2 ถ.ศุขประยูร ต.ดอนทราย อ.บ้านโพธิ์ จ.ฉะเชิงเทรา 24140,13.6142786736664,101.112677032422,PTT,"
            101.112677032422,13.6142786736664,0
          "
ปตท เพื่อสวัสดิการกรมพัฒนาสังคมและสวัสดิการ,Name-EN: PTT Department of Social Development and Welfare<br>Power: 120 kW<br>Description: ChargeCore NKR-ADC: 2x CCS2 (1000V 200A)<br>Address: 17 ม.2 ต.รังสิต อ.ธัญบุรี ปทุมธานี 12110<br>Latitude: 14.015734<br>Longitude: 100.722351<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Department of Social Development and Welfare,120 kW,ChargeCore NKR-ADC: 2x CCS2 (1000V 200A),17 ม.2 ต.รังสิต อ.ธัญบุรี ปทุมธานี 12110,14.015734,100.722351,PTT,"
            100.722351,14.015734,0
          "
ปตท บจ.ปิโตรเลียม (ทวีวัฒนา),Name-EN: PTT Petroleum (Thawi Watthana)<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 113 ถ.ทวีวัฒนา แขวงทวีวัฒนา เขตทวีวัฒนา จ.กรุงเทพมหานคร 10170<br>Latitude: 13.743379<br>Longitude: 100.356375<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Petroleum (Thawi Watthana),120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),113 ถ.ทวีวัฒนา แขวงทวีวัฒนา เขตทวีวัฒนา จ.กรุงเทพมหานคร 10170,13.743379,100.356375,PTT,"
            100.356375,13.743379,0
          "
ปตท หจก.วิชิตนาคปิโตรเลียม,Name-EN: PTT Wichitnak Petroleum<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 612 ถ.พหลโยธิน ต.ตาคลี อ.ตาคลี นครสวรรค์ 60140<br>Latitude: 15.26355<br>Longitude: 100.33481<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Wichitnak Petroleum,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),612 ถ.พหลโยธิน ต.ตาคลี อ.ตาคลี นครสวรรค์ 60140,15.26355,100.33481,PTT,"
            100.33481,15.26355,0
          "
ปตท บจ.มิตรแท้ แคปปิตอล,Name-EN: PTT Mittrae Capital<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 61-61/1 ม.4 ถ.แจ้งวัฒนะ ต.ปากเกร็ด อ.ปากเกร็ด จ.นนทบุรี 11120<br>Latitude: 13.906376<br>Longitude: 100.519666<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Mittrae Capital,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),61-61/1 ม.4 ถ.แจ้งวัฒนะ ต.ปากเกร็ด อ.ปากเกร็ด จ.นนทบุรี 11120,13.906376,100.519666,PTT,"
            100.519666,13.906376,0
          "
ปตท เทพา,Name-EN: PTT Thepha<br>Power: 120 kW<br>Description: ChargeCore NKR-ADC: 2x CCS2 (1000V 200A)<br>Address: 205 หมู่ 2 ตำบลเทพา อำเภอเทพา จังหวัดสงขลา 90150<br>Latitude: 6.87107915172815<br>Longitude: 100.959002723787<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Thepha,120 kW,ChargeCore NKR-ADC: 2x CCS2 (1000V 200A),205 หมู่ 2 ตำบลเทพา อำเภอเทพา จังหวัดสงขลา 90150,6.87107915172815,100.959002723787,PTT,"
            100.959002723787,6.87107915172815,0
          "
ปตท บจ.ยูเนี่ยน อินฟินิตี้กรุ๊ป,Name-EN: PTT Union Infinity Group<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 58 ถ.พรานนก-พุทธมณฑล แขวงบางพรม เขตตลิ่งชัน กรุงเทพมหานคร 10170<br>Latitude: 13.7531184<br>Longitude: 100.4480524<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Union Infinity Group,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),58 ถ.พรานนก-พุทธมณฑล แขวงบางพรม เขตตลิ่งชัน กรุงเทพมหานคร 10170,13.7531184,100.4480524,PTT,"
            100.4480524,13.7531184,0
          "
บิ๊กซี สมุทรสงคราม,"Name-EN: BigC Samut Songkhram<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: เลขที่ 2/19 หมู่ที่ 1 ตำบลบางแก้ว อำเภอเมืองสมุทรสงคราม จังหวัดสมุทรสงคราม<br>Latitude: 13.410955<br>Longitude: 100.019871<br>Provider: PTT",#icon-1899-DB4436-labelson,BigC Samut Songkhram,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",เลขที่ 2/19 หมู่ที่ 1 ตำบลบางแก้ว อำเภอเมืองสมุทรสงคราม จังหวัดสมุทรสงคราม,13.410955,100.019871,PTT,"
            100.019871,13.410955,0
          "
แกรนด์ เซนเตอร์ พอยต์ สเปซ พัทยา,Name-EN: Grande Centre Point Space Pattaya<br>Power: 120 kW<br>Description: IOCharger IOCAP06C 22kW: 2x Type 2<br>ChargeCore NKR-ADC: 2x CCS2 (1000V 200A)<br>Address: 888 เมืองพัทยา อำเภอบางละมุง ชลบุรี 20150<br>Latitude: 12.95325641<br>Longitude: 100.8883222<br>Provider: PTT,#icon-1899-DB4436-labelson,Grande Centre Point Space Pattaya,120 kW,"IOCharger IOCAP06C 22kW: 2x Type 2
ChargeCore NKR-ADC: 2x CCS2 (1000V 200A)",888 เมืองพัทยา อำเภอบางละมุง ชลบุรี 20150,12.95325641,100.8883222,PTT,"
            100.8883222,12.95325641,0
          "
ปตท แอลพีจี บจก.เทพนภาปิโตรเลียม,"Name-EN: LPG Auto Station Thepnapa Petroleum Co., Ltd<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 92/8 หมู่ 2 ถ.พระราม 2 ต.นาโคก อ.เมืองสมุทรสาคร สมุทรสาคร 74000<br>Latitude: 13.4664575178738<br>Longitude: 100.106057976461<br>Provider: PTT",#icon-1899-DB4436-labelson,"LPG Auto Station Thepnapa Petroleum Co., Ltd",120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",92/8 หมู่ 2 ถ.พระราม 2 ต.นาโคก อ.เมืองสมุทรสาคร สมุทรสาคร 74000,13.4664575178738,100.106057976461,PTT,"
            100.106057976461,13.4664575178738,0
          "
ปตท บจ.สามดาวปิโตรเลียม,"Name-EN: PTT Sam Dao Petroleum<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 130 หมู่ 2 ตำบลทรัพย์อนันต์ อำเภอท่าแซะ ชุมพร 86140<br>Latitude: 10.69557812<br>Longitude: 99.20505087<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Sam Dao Petroleum,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",130 หมู่ 2 ตำบลทรัพย์อนันต์ อำเภอท่าแซะ ชุมพร 86140,10.69557812,99.20505087,PTT,"
            99.20505087,10.69557812,0
          "
